4,4,2025-06-18,To Do,"","",2025-06-18 16:38:48.8391,1
254,196,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:14:47.596382,1
255,197,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:14:48.509206,1
256,198,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:14:53.855415,1
257,199,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:14:54.85532,1
258,200,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:14:55.740382,1
259,201,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:14:56.652678,1
260,202,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:14:57.723375,1
261,203,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:14:58.65594,1
262,204,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:14:59.566037,1
263,205,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:00.597587,1
264,206,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:01.515972,1
265,207,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:07.013964,1
266,208,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:07.967852,1
267,209,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:08.830051,1
268,210,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:09.806464,1
269,211,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:10.750335,1
270,212,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:11.651002,1
271,213,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:16.986147,1
272,214,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:17.900596,1
273,215,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:18.822792,1
274,216,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:19.738675,1
275,217,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:20.76297,1
276,218,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:21.68555,1
277,219,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:22.603912,1
278,220,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:28.746225,1
279,221,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:29.718011,1
280,222,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:30.593951,1
281,223,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:31.630584,1
282,224,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:32.559049,1
283,225,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:33.564196,1
284,226,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:34.915252,1
285,227,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:35.919403,1
286,228,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:36.838755,1
287,229,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:43.905572,1
288,230,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:44.933517,1
289,231,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:45.851811,1
290,232,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:46.775578,1
293,235,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:53.429361,1
294,236,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:54.353581,1
295,237,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:55.811643,1
298,240,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:58.779203,1
299,241,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:03.467905,1
300,242,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:04.388981,1
301,243,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:05.305956,1
302,244,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:06.333139,1
303,245,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:07.22868,1
304,246,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:08.17518,1
305,247,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:12.179719,1
306,248,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:13.092017,1
307,249,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:14.416932,1
308,250,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:16.660198,1
309,251,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:17.604018,1
310,252,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:18.623421,1
311,253,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:23.953978,1
312,254,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:25.075558,1
313,255,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:26.092727,1
314,256,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:27.016143,1
315,257,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:27.88541,1
316,258,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:28.775508,1
317,259,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:29.874418,1
318,260,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:30.80318,1
297,,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:57.731541,1
296,,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:56.671091,1
292,,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:48.614862,1
291,,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:15:47.741862,1
319,261,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:31.889417,1
321,263,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:39.700345,1
326,268,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:44.626697,1
327,269,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:49.886805,1
339,281,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:05.933191,1
341,283,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:12.253889,1
320,262,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:38.548338,1
325,267,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:43.713467,1
332,274,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:55.000535,1
333,275,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:59.808548,1
337,279,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:03.941912,1
322,264,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:40.738686,1
328,270,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:50.880478,1
336,278,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:02.918986,1
344,286,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:15.355579,1
323,265,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:41.643236,1
329,271,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:51.81309,1
338,280,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:04.956227,1
340,282,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:11.067932,1
343,285,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:14.393979,1
324,266,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:42.683049,1
330,272,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:53.007629,1
331,273,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:16:54.050463,1
334,276,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:00.703944,1
335,277,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:01.73094,1
342,284,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:13.310432,1
345,287,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:16.379751,1
346,288,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:17.545352,1
347,289,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:22.60441,1
348,290,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:23.849023,1
349,291,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:24.771901,1
350,292,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:25.798343,1
351,293,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:27.121904,1
352,294,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:28.051914,1
353,295,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:28.96046,1
354,296,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:34.49644,1
355,297,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:35.596414,1
356,298,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:36.482142,1
357,299,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:37.539324,1
358,300,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:38.492243,1
359,301,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:39.670729,1
360,302,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:40.744328,1
361,303,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:42.177505,1
362,304,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:17:43.201662,1
363,81,2025-06-26,In Progress,Generated by AI agent,None,2025-06-26 17:42:14.04723,1
364,98,2025-06-26,To Do,updatesss,none,2025-06-26 17:43:41.388815,1
365,9,2025-06-26,In Progress,"","",2025-06-26 18:05:22.322914,1
366,98,2025-06-27,In Progress,updatesss,none,2025-06-27 12:17:17.084302,1
367,4,2025-06-27,To Do,"","",2025-06-27 12:17:25.809398,1
368,4,2025-06-27,To Do,have to do because of the blocker,"",2025-06-27 12:19:43.85179,1
369,9,2025-06-27,Done,"","",2025-06-27 12:51:38.684709,1
370,9,2025-06-27,In Progress,"","",2025-06-27 12:51:51.001656,1
371,98,2025-06-27,Done,updatesss,none,2025-06-27 16:53:27.926317,1
372,82,2025-06-27,In Progress,Generated by AI agent,None,2025-06-27 16:54:11.681334,1
373,82,2025-06-27,Done,Generated by AI agent,None,2025-06-27 16:54:20.37171,1
374,98,2025-06-27,In Progress,updatesss,none,2025-06-27 17:02:15.793197,1
375,9,2025-06-27,Done,"","",2025-06-27 17:02:25.230939,1
376,82,2025-06-27,In Progress,Generated by AI agent,None,2025-06-27 17:04:16.33855,1
377,81,2025-06-27,Done,Generated by AI agent,None,2025-06-27 17:40:31.206977,1
378,82,2025-06-30,To Do,Generated by AI agent,None,2025-06-30 11:08:37.227143,1
379,82,2025-06-30,To Do,Generated by AI agent,None,2025-06-30 11:08:38.282316,1
380,4,2025-06-30,In Progress,have to do because of the blocker,"",2025-06-30 11:08:44.67807,1
381,322,2025-06-30,To Do,"","",2025-06-30 11:20:47.418488,1
382,323,2025-06-30,To Do,"","",2025-06-30 11:21:26.155279,1
383,324,2025-06-30,To Do,"","",2025-06-30 11:22:07.083998,1
384,324,2025-06-30,In Progress,"","",2025-06-30 11:37:12.434476,1
385,333,2025-06-30,To Do,"","",2025-06-30 11:51:26.766226,1
386,322,2025-06-30,To Do,"","",2025-06-30 11:54:45.176869,1
387,324,2025-06-30,In Progress,"","",2025-06-30 11:54:55.939173,1
388,323,2025-06-30,To Do,"","",2025-06-30 11:55:10.712084,1
389,324,2025-06-30,Done,Status changed to Done: This task is done,"",2025-06-30 14:27:38.880052,1
390,324,2025-06-30,In Progress,"Status changed to Done: This task is done
: have to make some changes","",2025-06-30 14:31:49.818576,1
391,98,2025-06-30,Done,updatesss,none,2025-06-30 14:33:09.973765,1
392,98,2025-06-30,In Progress,"updatesss
: have to update the code
",none,2025-06-30 14:33:56.592959,1
393,98,2025-06-30,Done,doneeeeee,none,2025-06-30 14:34:32.759673,1
394,98,2025-06-30,In Progress,not doneeee,none,2025-06-30 14:34:47.147313,1
395,98,2025-06-30,To Do,have to start from scratch,none,2025-06-30 14:35:06.297287,1
396,98,2025-06-30,Done,successfully completed,none,2025-06-30 14:35:23.139342,1
397,82,2025-06-30,In Progress,subash said to changes this to inprojgess,None,2025-06-30 14:36:24.828177,1
398,82,2025-06-30,In Progress,Subash said to changes this to InProgress,None,2025-06-30 14:37:01.045449,1
399,,2025-06-26,Deleted,Generated by AI agent,None,2025-06-30 14:38:58.633082,1
400,,2025-06-26,Deleted,Generated by AI agent,None,2025-06-30 14:39:14.128478,1
401,,2025-06-26,Deleted,Generated by AI agent,None,2025-06-30 14:39:24.915329,1
402,,2025-06-26,Deleted,Generated by AI agent,None,2025-06-30 14:39:29.169211,1
219,,2025-06-26,To Do,Generated by AI agent,None,2025-06-26 15:13:52.601072,1
403,,2025-06-26,Deleted,Generated by AI agent,None,2025-06-30 14:39:33.559078,1
404,,2025-06-26,Deleted,Generated by AI agent,None,2025-06-30 14:39:37.222127,1
405,,2025-06-26,Deleted,Generated by AI agent,None,2025-06-30 14:39:42.416482,1
406,,2025-06-26,Deleted,Generated by AI agent,None,2025-06-30 14:39:46.269724,1
86,,2025-06-19,In Progress,"","",2025-06-19 18:20:57.679548,1
88,,2025-06-19,To Do,"","",2025-06-19 18:21:10.539408,1
95,,2025-06-19,In Progress,"","",2025-06-19 18:38:01.883396,1
407,,2025-06-18,Deleted,"","",2025-06-30 14:40:10.996275,1
408,,2025-06-18,Deleted,"","",2025-06-30 14:40:14.931487,1
409,,2025-06-18,Deleted,"","",2025-06-30 14:40:18.903938,1
410,4,2025-06-30,To Do,saradha its for fun man,"",2025-06-30 14:40:55.035149,1
411,4,2025-06-30,Done,task is done,"",2025-06-30 14:41:17.242758,1
412,437,2025-06-30,To Do,"","",2025-06-30 16:09:56.27291,1
413,,2025-06-30,To Do,"","",2025-06-30 16:09:59.024046,1
414,,2025-06-30,To Do,nothing to add,"",2025-06-30 16:10:26.258013,1
415,,2025-06-30,Deleted,nothing to add,"",2025-06-30 16:10:41.770338,1
416,322,2025-06-30,In Progress,Changes trail,"",2025-06-30 16:30:01.764902,1
417,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 16:58:06.152966,1
418,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 16:58:10.024446,1
419,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 16:58:14.336425,1
420,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 16:58:29.659965,1
421,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:04:01.328509,1
422,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:04:05.388679,1
423,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:11:21.620329,1
424,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:11:24.532385,1
425,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:11:28.98546,1
426,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:11:54.182293,1
427,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:11:57.970524,1
428,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:12:11.962158,1
429,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:12:32.006212,1
430,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:12:40.416401,1
431,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:12:57.288757,1
432,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:13:15.73678,1
433,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:25:45.059445,1
434,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:25:49.34188,1
435,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:25:53.302276,1
436,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:26:17.211699,1
437,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:26:33.24586,1
438,,2025-06-30,Deleted,Generated by AI agent,None,2025-06-30 17:26:56.440662,1
439,,2025-07-01,Deleted,Generated by AI agent,None,2025-07-01 12:07:23.000809,1
440,,2025-07-01,Deleted,Generated by AI agent,None,2025-07-01 12:07:27.305644,1
441,333,2025-07-01,To Do,nothing to add,"",2025-07-01 14:28:25.27774,1
442,,2025-07-01,Deleted,Generated by AI agent,None,2025-07-01 15:37:53.911153,1
443,,2025-07-01,Deleted,Generated by AI agent,None,2025-07-01 15:38:08.002659,1
444,,2025-07-01,Deleted,Generated by AI agent,None,2025-07-01 15:38:19.672247,1
445,,2025-07-01,Deleted,Generated by AI agent,None,2025-07-01 15:38:36.118809,1
446,,2025-07-01,Deleted,Generated by AI agent,None,2025-07-01 15:38:58.604425,1
447,,2025-07-01,Deleted,Generated by AI agent,None,2025-07-01 15:39:15.207879,1
448,,2025-07-01,Deleted,Generated by AI agent,None,2025-07-01 15:39:50.219721,1
449,,2025-07-01,Deleted,Generated by AI agent,None,2025-07-01 15:40:11.723916,1
450,,2025-06-26,Deleted,Generated by AI agent,None,2025-07-01 15:43:14.150607,1
451,,2025-06-26,Deleted,Generated by AI agent,None,2025-07-01 15:43:18.952053,1
452,,2025-07-01,Deleted,Generated by AI agent,None,2025-07-02 10:49:47.91397,1
453,,2025-06-26,Deleted,Generated by AI agent,None,2025-07-02 10:51:14.242102,1
454,,2025-06-26,Deleted,Generated by AI agent,None,2025-07-02 10:51:18.25655,1
455,639,2025-07-02,To Do,Generated by AI agent,None,2025-07-02 17:39:53.034352,1
456,642,2025-07-02,To Do,Generated by AI agent,None,2025-07-02 17:39:58.598372,1
457,646,2025-07-02,To Do,Generated by AI agent,None,2025-07-02 17:40:03.784846,1
458,649,2025-07-02,To Do,Generated by AI agent,None,2025-07-02 17:40:09.195731,1
459,637,2025-07-02,To Do,Generated by AI agent,None,2025-07-02 17:40:14.433749,1
460,643,2025-07-02,To Do,Generated by AI agent,None,2025-07-02 17:40:21.128686,1
461,644,2025-07-02,To Do,Generated by AI agent,None,2025-07-02 17:40:26.725664,1
462,650,2025-07-02,To Do,Generated by AI agent,None,2025-07-02 17:40:33.788669,1
463,638,2025-07-02,To Do,Generated by AI agent,None,2025-07-02 17:40:40.042881,1
464,641,2025-07-02,To Do,Generated by AI agent,None,2025-07-02 17:40:45.326984,1
465,648,2025-07-02,To Do,Generated by AI agent,None,2025-07-02 17:40:51.758052,1
466,,2025-07-02,To Do,none,"",2025-07-02 21:17:16.859213,1
467,,2025-07-02,Deleted,none,"",2025-07-02 21:19:14.082003,1
468,,2025-07-02,To Do,None,"",2025-07-02 21:19:49.331506,1
469,,2025-07-02,Deleted,None,"",2025-07-02 21:23:28.110092,1
470,,2025-07-02,To Do,Trail,"",2025-07-02 21:26:16.195648,1
471,,2025-07-02,Deleted,Trail,"",2025-07-02 21:30:17.434503,1
472,,2025-07-02,To Do,"","",2025-07-02 21:32:24.936648,1
473,,2025-07-02,Deleted,"","",2025-07-02 21:38:41.880414,1
475,,2025-07-02,To Do,"","",2025-07-02 21:44:19.483678,1
476,,2025-07-02,Deleted,"","",2025-07-02 23:07:24.995443,1
474,,2025-07-02,To Do,"","",2025-07-02 21:39:15.761808,1
477,,2025-07-02,Deleted,"","",2025-07-02 23:07:30.971304,1
478,,2025-07-02,To Do,"","",2025-07-02 23:08:05.055929,1
479,,2025-07-02,Deleted,"","",2025-07-02 23:08:10.046263,1
